mu,pm,rr,rep,bin,r2,kind
1e-09,0.001,1.0000000000000002e-12,0,18,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,19,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,20,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,21,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,22,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,23,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,24,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,26,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,27,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,28,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,29,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,1,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,2,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,3,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,4,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,5,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,6,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,7,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,8,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,9,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,10,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,11,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,12,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,13,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,14,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,15,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,16,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,17,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,18,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,19,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,20,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,21,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,22,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,23,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,24,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,25,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,26,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,27,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,28,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,1,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,2,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,3,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,4,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,5,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,6,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,7,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,8,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,9,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,10,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,11,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,12,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,13,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,14,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,15,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,16,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,17,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,18,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,19,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,20,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,21,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,22,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,23,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,24,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,25,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,27,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,28,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,29,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,1,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,3,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,4,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,5,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,6,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,7,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,8,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,9,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,10,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,11,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,12,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,13,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,14,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,15,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,16,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,17,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,18,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,19,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,20,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,21,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,22,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,23,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,24,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,25,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,26,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,27,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,28,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,29,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,1,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,2,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,3,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,5,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,6,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,7,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,8,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,9,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,10,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,11,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,12,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,13,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,14,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,15,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,16,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,17,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,18,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,19,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,20,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,21,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,22,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,23,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,24,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,25,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,26,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,27,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,28,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,29,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,1,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,2,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,3,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,4,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,5,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,6,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,7,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,9,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,10,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,11,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,12,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,13,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,14,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,15,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,16,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,17,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,18,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,19,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,20,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,21,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,22,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,23,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,24,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,25,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,26,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,27,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,28,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,29,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,1,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,2,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,3,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,4,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,5,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,6,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,7,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,8,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,10,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,11,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,12,0.9907583656936036,null
1e-09,0.001,1.0000000000000002e-12,0,13,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,14,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,15,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,16,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,17,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,18,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,19,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,20,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,21,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,22,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,23,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,24,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,25,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,26,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,27,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,28,0.9945110922482616,null
1e-09,0.001,1.0000000000000002e-12,0,29,0.9945110922482616,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
1e-10,0.01,1e-12,0,7,0.8006422327604246,null
1e-10,0.01,1e-12,0,8,0.8006422327604246,null
1e-10,0.01,1e-12,0,9,0.8006422327604246,null
1e-10,0.01,1e-12,0,10,0.8006422327604246,null
1e-10,0.01,1e-12,0,11,0.8006422327604246,null
1e-10,0.01,1e-12,0,12,0.8006422327604246,null
1e-10,0.01,1e-12,0,13,0.7998849631596374,null
1e-10,0.01,1e-12,0,14,0.7998849631596374,null
1e-10,0.01,1e-12,0,15,0.7998849631596374,null
1e-10,0.01,1e-12,0,16,0.7998849631596374,null
1e-10,0.01,1e-12,0,17,0.7998849631596374,null
1e-10,0.01,1e-12,0,18,0.7998849631596374,null
1e-10,0.01,1e-12,0,19,0.7998849631596374,null
1e-10,0.01,1e-12,0,21,0.7998849631596374,null
1e-10,0.01,1e-12,0,22,0.7998849631596374,null
1e-10,0.01,1e-12,0,23,0.7998849631596374,null
1e-10,0.01,1e-12,0,24,0.7998849631596374,null
1e-10,0.01,1e-12,0,25,0.7998849631596374,null
1e-10,0.01,1e-12,0,26,0.7998849631596374,null
1e-10,0.01,1e-12,0,27,0.7998849631596374,null
1e-10,0.01,1e-12,0,28,0.7998849631596374,null
1e-10,0.01,1e-12,0,29,0.7998849631596374,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
1e-10,0.01,1e-12,0,7,0.8006422327604246,null
1e-10,0.01,1e-12,0,8,0.8006422327604246,null
1e-10,0.01,1e-12,0,9,0.8006422327604246,null
1e-10,0.01,1e-12,0,10,0.8006422327604246,null
1e-10,0.01,1e-12,0,11,0.8006422327604246,null
1e-10,0.01,1e-12,0,12,0.8006422327604246,null
1e-10,0.01,1e-12,0,13,0.7998849631596374,null
1e-10,0.01,1e-12,0,14,0.7998849631596374,null
1e-10,0.01,1e-12,0,15,0.7998849631596374,null
1e-10,0.01,1e-12,0,16,0.7998849631596374,null
1e-10,0.01,1e-12,0,17,0.7998849631596374,null
1e-10,0.01,1e-12,0,18,0.7998849631596374,null
1e-10,0.01,1e-12,0,19,0.7998849631596374,null
1e-10,0.01,1e-12,0,20,0.7998849631596374,null
1e-10,0.01,1e-12,0,21,0.7998849631596374,null
1e-10,0.01,1e-12,0,22,0.7998849631596374,null
1e-10,0.01,1e-12,0,23,0.7998849631596374,null
1e-10,0.01,1e-12,0,24,0.7998849631596374,null
1e-10,0.01,1e-12,0,25,0.7998849631596374,null
1e-10,0.01,1e-12,0,26,0.7998849631596374,null
1e-10,0.01,1e-12,0,28,0.7998849631596374,null
1e-10,0.01,1e-12,0,29,0.7998849631596374,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
1e-10,0.01,1e-12,0,7,0.8006422327604246,null
1e-10,0.01,1e-12,0,8,0.8006422327604246,null
1e-10,0.01,1e-12,0,9,0.8006422327604246,null
1e-10,0.01,1e-12,0,10,0.8006422327604246,null
1e-10,0.01,1e-12,0,11,0.8006422327604246,null
1e-10,0.01,1e-12,0,12,0.8006422327604246,null
1e-10,0.01,1e-12,0,13,0.7998849631596374,null
1e-10,0.01,1e-12,0,14,0.7998849631596374,null
1e-10,0.01,1e-12,0,15,0.7998849631596374,null
1e-10,0.01,1e-12,0,16,0.7998849631596374,null
1e-10,0.01,1e-12,0,17,0.7998849631596374,null
1e-10,0.01,1e-12,0,19,0.7998849631596374,null
1e-10,0.01,1e-12,0,20,0.7998849631596374,null
1e-10,0.01,1e-12,0,21,0.7998849631596374,null
1e-10,0.01,1e-12,0,22,0.7998849631596374,null
1e-10,0.01,1e-12,0,23,0.7998849631596374,null
1e-10,0.01,1e-12,0,24,0.7998849631596374,null
1e-10,0.01,1e-12,0,25,0.7998849631596374,null
1e-10,0.01,1e-12,0,26,0.7998849631596374,null
1e-10,0.01,1e-12,0,27,0.7998849631596374,null
1e-10,0.01,1e-12,0,28,0.7998849631596374,null
1e-10,0.01,1e-12,0,29,0.7998849631596374,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
1e-10,0.01,1e-12,0,7,0.8006422327604246,null
1e-10,0.01,1e-12,0,8,0.8006422327604246,null
1e-10,0.01,1e-12,0,9,0.8006422327604246,null
1e-10,0.01,1e-12,0,10,0.8006422327604246,null
1e-10,0.01,1e-12,0,11,0.8006422327604246,null
1e-10,0.01,1e-12,0,12,0.8006422327604246,null
1e-10,0.01,1e-12,0,13,0.7998849631596374,null
1e-10,0.01,1e-12,0,14,0.7998849631596374,null
1e-10,0.01,1e-12,0,15,0.7998849631596374,null
1e-10,0.01,1e-12,0,16,0.7998849631596374,null
1e-10,0.01,1e-12,0,17,0.7998849631596374,null
1e-10,0.01,1e-12,0,18,0.7998849631596374,null
1e-10,0.01,1e-12,0,19,0.7998849631596374,null
1e-10,0.01,1e-12,0,20,0.7998849631596374,null
1e-10,0.01,1e-12,0,21,0.7998849631596374,null
1e-10,0.01,1e-12,0,22,0.7998849631596374,null
1e-10,0.01,1e-12,0,24,0.7998849631596374,null
1e-10,0.01,1e-12,0,25,0.7998849631596374,null
1e-10,0.01,1e-12,0,26,0.7998849631596374,null
1e-10,0.01,1e-12,0,27,0.7998849631596374,null
1e-10,0.01,1e-12,0,28,0.7998849631596374,null
1e-10,0.01,1e-12,0,29,0.7998849631596374,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
1e-10,0.01,1e-12,0,7,0.8006422327604246,null
1e-10,0.01,1e-12,0,8,0.8006422327604246,null
1e-10,0.01,1e-12,0,9,0.8006422327604246,null
1e-10,0.01,1e-12,0,11,0.8006422327604246,null
1e-10,0.01,1e-12,0,12,0.8006422327604246,null
1e-10,0.01,1e-12,0,13,0.7998849631596374,null
1e-10,0.01,1e-12,0,14,0.7998849631596374,null
1e-10,0.01,1e-12,0,15,0.7998849631596374,null
1e-10,0.01,1e-12,0,16,0.7998849631596374,null
1e-10,0.01,1e-12,0,17,0.7998849631596374,null
1e-10,0.01,1e-12,0,18,0.7998849631596374,null
1e-10,0.01,1e-12,0,19,0.7998849631596374,null
1e-10,0.01,1e-12,0,20,0.7998849631596374,null
1e-10,0.01,1e-12,0,21,0.7998849631596374,null
1e-10,0.01,1e-12,0,22,0.7998849631596374,null
1e-10,0.01,1e-12,0,23,0.7998849631596374,null
1e-10,0.01,1e-12,0,24,0.7998849631596374,null
1e-10,0.01,1e-12,0,25,0.7998849631596374,null
1e-10,0.01,1e-12,0,26,0.7998849631596374,null
1e-10,0.01,1e-12,0,27,0.7998849631596374,null
1e-10,0.01,1e-12,0,28,0.7998849631596374,null
1e-10,0.01,1e-12,0,29,0.7998849631596374,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
1e-10,0.01,1e-12,0,7,0.8006422327604246,null
1e-10,0.01,1e-12,0,8,0.8006422327604246,null
1e-10,0.01,1e-12,0,9,0.8006422327604246,null
1e-10,0.01,1e-12,0,10,0.8006422327604246,null
1e-10,0.01,1e-12,0,11,0.8006422327604246,null
1e-10,0.01,1e-12,0,12,0.8006422327604246,null
1e-10,0.01,1e-12,0,13,0.7998849631596374,null
1e-10,0.01,1e-12,0,14,0.7998849631596374,null
1e-10,0.01,1e-12,0,15,0.7998849631596374,null
1e-10,0.01,1e-12,0,16,0.7998849631596374,null
1e-10,0.01,1e-12,0,18,0.7998849631596374,null
1e-10,0.01,1e-12,0,19,0.7998849631596374,null
1e-10,0.01,1e-12,0,20,0.7998849631596374,null
1e-10,0.01,1e-12,0,21,0.7998849631596374,null
1e-10,0.01,1e-12,0,22,0.7998849631596374,null
1e-10,0.01,1e-12,0,23,0.7998849631596374,null
1e-10,0.01,1e-12,0,24,0.7998849631596374,null
1e-10,0.01,1e-12,0,25,0.7998849631596374,null
1e-10,0.01,1e-12,0,26,0.7998849631596374,null
1e-10,0.01,1e-12,0,27,0.7998849631596374,null
1e-10,0.01,1e-12,0,28,0.7998849631596374,null
1e-10,0.01,1e-12,0,29,0.7998849631596374,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
1e-10,0.01,1e-12,0,7,0.8006422327604246,null
1e-10,0.01,1e-12,0,8,0.8006422327604246,null
1e-10,0.01,1e-12,0,9,0.8006422327604246,null
1e-10,0.01,1e-12,0,10,0.8006422327604246,null
1e-10,0.01,1e-12,0,11,0.8006422327604246,null
1e-10,0.01,1e-12,0,12,0.8006422327604246,null
1e-10,0.01,1e-12,0,13,0.7998849631596374,null
1e-10,0.01,1e-12,0,14,0.7998849631596374,null
1e-10,0.01,1e-12,0,15,0.7998849631596374,null
1e-10,0.01,1e-12,0,16,0.7998849631596374,null
1e-10,0.01,1e-12,0,17,0.7998849631596374,null
1e-10,0.01,1e-12,0,18,0.7998849631596374,null
1e-10,0.01,1e-12,0,19,0.7998849631596374,null
1e-10,0.01,1e-12,0,20,0.7998849631596374,null
1e-10,0.01,1e-12,0,22,0.7998849631596374,null
1e-10,0.01,1e-12,0,23,0.7998849631596374,null
1e-10,0.01,1e-12,0,24,0.7998849631596374,null
1e-10,0.01,1e-12,0,25,0.7998849631596374,null
1e-10,0.01,1e-12,0,26,0.7998849631596374,null
1e-10,0.01,1e-12,0,27,0.7998849631596374,null
1e-10,0.01,1e-12,0,28,0.7998849631596374,null
1e-10,0.01,1e-12,0,29,0.7998849631596374,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
1e-10,0.01,1e-12,0,7,0.8006422327604246,null
1e-10,0.01,1e-12,0,8,0.8006422327604246,null
1e-10,0.01,1e-12,0,9,0.8006422327604246,null
1e-10,0.01,1e-12,0,10,0.8006422327604246,null
1e-10,0.01,1e-12,0,11,0.8006422327604246,null
1e-10,0.01,1e-12,0,12,0.8006422327604246,null
1e-10,0.01,1e-12,0,13,0.7998849631596374,null
1e-10,0.01,1e-12,0,14,0.7998849631596374,null
1e-10,0.01,1e-12,0,15,0.7998849631596374,null
1e-10,0.01,1e-12,0,17,0.7998849631596374,null
1e-10,0.01,1e-12,0,18,0.7998849631596374,null
1e-10,0.01,1e-12,0,19,0.7998849631596374,null
1e-10,0.01,1e-12,0,20,0.7998849631596374,null
1e-10,0.01,1e-12,0,21,0.7998849631596374,null
1e-10,0.01,1e-12,0,22,0.7998849631596374,null
1e-10,0.01,1e-12,0,23,0.7998849631596374,null
1e-10,0.01,1e-12,0,24,0.7998849631596374,null
1e-10,0.01,1e-12,0,25,0.7998849631596374,null
1e-10,0.01,1e-12,0,26,0.7998849631596374,null
1e-10,0.01,1e-12,0,27,0.7998849631596374,null
1e-10,0.01,1e-12,0,28,0.7998849631596374,null
1e-10,0.01,1e-12,0,29,0.7998849631596374,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
1e-10,0.01,1e-12,0,7,0.8006422327604246,null
1e-10,0.01,1e-12,0,8,0.8006422327604246,null
1e-10,0.01,1e-12,0,9,0.8006422327604246,null
1e-10,0.01,1e-12,0,10,0.8006422327604246,null
1e-10,0.01,1e-12,0,11,0.8006422327604246,null
1e-10,0.01,1e-12,0,12,0.8006422327604246,null
1e-10,0.01,1e-12,0,13,0.7998849631596374,null
1e-10,0.01,1e-12,0,14,0.7998849631596374,null
1e-10,0.01,1e-12,0,15,0.7998849631596374,null
1e-10,0.01,1e-12,0,16,0.7998849631596374,null
1e-10,0.01,1e-12,0,17,0.7998849631596374,null
1e-10,0.01,1e-12,0,18,0.7998849631596374,null
1e-10,0.01,1e-12,0,19,0.7998849631596374,null
1e-10,0.01,1e-12,0,20,0.7998849631596374,null
1e-10,0.01,1e-12,0,21,0.7998849631596374,null
1e-10,0.01,1e-12,0,22,0.7998849631596374,null
1e-10,0.01,1e-12,0,23,0.7998849631596374,null
1e-10,0.01,1e-12,0,24,0.7998849631596374,null
1e-10,0.01,1e-12,0,25,0.7998849631596374,null
1e-10,0.01,1e-12,0,26,0.7998849631596374,null
1e-10,0.01,1e-12,0,27,0.7998849631596374,null
1e-10,0.01,1e-12,0,28,0.7998849631596374,null
1e-10,0.01,1e-12,0,29,0.7998849631596374,null
1e-10,0.01,1e-12,0,1,0.8006422327604246,null
1e-10,0.01,1e-12,0,2,0.8006422327604246,null
1e-10,0.01,1e-12,0,3,0.8006422327604246,null
1e-10,0.01,1e-12,0,4,0.8006422327604246,null
1e-10,0.01,1e-12,0,5,0.8006422327604246,null
1e-10,0.01,1e-12,0,6,0.8006422327604246,null
